contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
GD_ZH_contig_15223254||full_1	4449	NA	99703.04153	4.462251032	low	15.2023692	2	3300045120|Ga0467015_0000055	25.8	44.98	3.891270473	8.276697761	3	1
ZJ_WZ_contig_14269897||full_1	4447	NA	48072.4883	9.250613308	low	10.47449238	24	728297	31	48.08	4.302998014	18.00090194	3	1
JS_LYG_contig_14569241||full_1	4446	NA	80669.06916	5.511406102	high	2.059784911	4	DTR_892343	67.66	94.97	2.917593663	11.19562995	3	1
FJ_XM_contig_23706249||full_1	4444	NA	39943.71926	11.125654	low	19.62718537	58	GCA_009654055.1	57.6	11.19	5.13	14.18	1	1
JS_YC_contig_14918025_1	4442	NA	43117.85169	10.30199749	low	16.04589098	5	DTR_701278	36.92	28.71	7.23	14.3	1	1
SD_QD_contig_20738623||full_1	4442	NA	44829.36295	9.908684192	medium	5.780346821	127	DTR_386459	34.98	81.68	5.488176556	11.80781476	2	1
ZJ_WZ_contig_20497581||full_1	4442	NA	54632.9053	8.130631119	low	15.1657312	132	DTR_715901	39.72	27.22	3.025672486	12.10455377	4	1
GD_ST_contig_11326268||full_1	4438	NA	48703.74405	9.112235797	high	3.774964405	35	DTR_330887	48.02	94.69	4.50338876	15.93767851	4	1
SD_DY_contig_1684565||full_1	4438	NA	125744.0217	3.529392444	high	4.99964124	9	DTR_201466	61.3	36.78	1.76	14.02	1	1
ZJ_WZ_contig_9620600||full_1	4421	3187	62190.94757	5.124540025	high	4.807273767	34	503370	52.51	67.31	2.839379779	10.11190314	2	1
GD_ZH_contig_3510237||full_1	4400	NA	79232.50433	5.553276446	low	16.35466304	2	DTR_714784	39.49	20.75	2.29	5.66	1	1
LN_DD_contig_25428229_1	4399	NA	538364.0734	0.817105044	low	13.01267382	7	GCA_003502405.1	44.6	23.97	NA	NA	0	1
ZJ_WZ_contig_19588174||full_1	4395	NA	43179.23416	10.17850382	high	4.99964124	75	GCA_000882655.1	59.76	35.18	7.275324249	12.13790402	3	1
JS_YC_contig_9044478||full_1	4388	NA	62555.60622	7.01455915	low	18.45191178	14	DTR_255605	48.2	15.88	2.15	12.48	1	1
ZJ_WZ_contig_23554173_1	4384	NA	53656.68476	8.170463791	low	14.00865819	138	3300050821|Ga0505706_00001646	32	38.23	5.77	13.21	1	1
ZJ_WZ_contig_19960224||full_1	4382	NA	148512.0823	2.950601683	high	3.743393582	5	GCA_902987905.1	58.72	82.1	3.250308582	16.83932498	2	1
ZJ_WZ_contig_17403581||full_1	4380	NA	29786.62174	14.70458798	high	2.713025155	16	DTR_287865	62.93	100	10.08181332	16.25848257	3	1
FJ_XM_contig_14983019||full_1	4375	NA	43159.12592	10.13690594	medium	5.780346821	437	DTR_229923	35.75	78.76	7.108042553	13.37374468	2	1
ZJ_WZ_contig_16509084||full_1	4372	NA	44289.35231	9.871447135	low	16.04589098	20	DTR_317127	37.5	30.86	7.733548387	13.55978495	2	1
SD_DY_contig_21496382||full_1	4370	NA	171915.2643	2.541949965	low	11.90810751	42	GCA_016835455.1	53.8	22.41	1.24	2.94	1	1
ZJ_WZ_contig_10542401_1	4367	NA	166733	2.619157575	high	3.424780348	1	DTR_889459	66.34	65.06	2.34	9.87	1	1
GD_ZH_contig_24779837||full_1	4365	NA	43013.05234	10.14808241	low	20.06468542	13	GCA_012939365.1	67.4	9.49	1.79	13.24	1	1
SD_QD_contig_1033644||full_1	4362	NA	57800.12546	7.546696422	low	15.1657312	44	DTR_125603	42.4	26.11	5.71	13.12	1	1
LN_DD_contig_9102874||full_1	4353	NA	NA	NA	NA	NA	0	NA	NA	NA	2.49	8.56	1	1
ZJ_NB_contig_24197844_1	4352	NA	6919.548031	62.89428125	low	10.35216718	11	DTR_130533	47.8	34.63	40.57	98.87	1	1
SD_QD_contig_14332760||full_1	4348	NA	55781.14654	7.79474835	low	18.15858546	27	DTR_043046	30.5	34.73	6.5	14.26	1	1
JS_YC_contig_3817609||full_1	4347	NA	NA	NA	NA	NA	0	NA	NA	NA	2.42	10.73	1	1
SD_DY_contig_13801192_1	4312	NA	49258.20027	8.753872405	medium	8.402006449	4	DTR_152000	41.3	55.01	2.5	12.58	1	1
SD_DY_contig_9936908||full_1	4312	NA	42678.30349	10.10349439	medium	5.630608112	158	DTR_183404	35.07	82.7	5.333603473	11.46054993	2	1
SD_QD_contig_25437627_1	4311	NA	83095.02885	5.188035987	medium	5.345780422	10	DTR_182863	42.25	79.84	1.73	4.12	1	1.02
SD_DY_contig_17108687||full_1	4307	NA	40114.62252	10.73673322	low	13.18212496	113	DTR_208143	38	34.87	3.83	14.43	1	1
JS_YC_contig_5448077_1	4304	NA	231530.6575	1.858933087	medium	5.345780422	3	3300022719|Ga0248485_1000019	40	80.41	1.08	6.39	1	1
HN_SY_contig_22617572||full_1	4303	NA	111167.8427	3.87072367	low	22.64180508	19	DTR_353260	29.2	28.88	2.74	8.87	1	1
JS_LYG_contig_7331454||full_1	4301	NA	55742	7.715905421	high	2.424043511	1	3300010430|Ga0118733_100002873	87.75	72.49	3.97	11.73	1	1
SD_QD_contig_4760279||full_1	4298	NA	59492.65483	7.224421254	low	11.13282589	96	DTR_170055	50.3	23.24	7.4	12.4	1	1
ZJ_NB_contig_3386518||full_1	4298	NA	53447.52159	8.041532839	low	15.47143355	92	DTR_041855	60.5	17.37	2.119452486	13.2029893	2	1
ZJ_WZ_contig_13807425_1	4286	NA	160071.3376	2.677556185	low	14.69115206	13	GCA_000909635.1	33.5	35.12	1.11	10.64	1	1
SD_QD_contig_15039426_1	4284	NA	73146.07069	5.856773931	low	12.6104891	26	3300037851|Ga0394877_0000616	39.6	38.31	3.77	9.58	1	1
HN_SY_contig_878236||full_1	4279	NA	82162.86794	5.207948684	low	22.11309875	4	DTR_714784	45.2	13.64	2.23	5.5	1	1
ZJ_NB_contig_16587311_1	4262	NA	116388.3403	3.661878835	high	1.988819609	21	DTR_227382	89.32	77.82	2.678341014	10.48576037	2	1
ZJ_NB_contig_70322_1	4257	NA	335124.7687	1.270273163	high	4.82495226	18	DTR_317885	41.59	93.2	1.73	2.84	1	1
SD_QD_contig_4768082||full_1	4254	NA	57426.67412	7.407707421	medium	7.183567584	84	GCA_023547305.1	32.22	100	4.73	11.55	1	1
SD_QD_contig_5521555||full_1	4250	NA	NA	NA	NA	NA	0	NA	NA	NA	1.11	3.72	1	1
ZJ_WZ_contig_25435975||full_1	4249	NA	124729.9193	3.406560369	low	16.35466304	133	DTR_248487	41.5	21.77	7.29	13.02	1	1
HN_SY_contig_32344049||full_1	4246	1413	107376.9181	1.315925271	medium	8.062709966	8	DTR_735324	33.2	57.85	0.635469388	1.616571429	2	1
ZJ_NB_contig_23218530_1	4242	NA	235664.6852	1.800015134	medium	5.780346821	9	DTR_010929	34.16	77.61	1.925972193	6.351301826	3	1
JS_LYG_contig_1587358||full_1	4234	NA	36718.68745	11.53091326	high	4.054545455	18	DTR_269180	61.34	55.82	9.09621875	12.85278125	2	1
ZJ_NB_contig_14625541_1	4232	3069	157410.2912	1.949681928	low	13.18212496	69	DTR_041510	41.2	35.09	1.731672414	5.807741379	2	1
ZJ_WZ_contig_2496149_1	4232	NA	208307.2737	2.031614127	medium	8.895372584	5	DTR_202747	46.37	47.96	2.08	12.04	1	1
JS_LYG_contig_9214471||full_1	4229	NA	40503.72153	10.44101589	medium	5.981591463	5	DTR_203272	52.63	51.47	5.130985915	11.63464789	2	1
JS_LYG_contig_15765320||full_1	4227	NA	89847.5337	4.704636651	low	14.00865819	70	DTR_035512	32.05	38.5	4.26	10.51	1	1
ZJ_NB_contig_24830588||full_1	4224	NA	45550.26445	9.273272178	low	22.64180508	7	DTR_174021	32.4	32.31	NA	NA	0	1
GX_BH_contig_2159650_1	4216	NA	61050.5207	6.905756006	low	23.05470564	9	GCA_019095265.1	32	26.26	5.186666667	12.92666667	2	1
ZJ_NB_contig_7920235_1	4212	NA	7013.908659	60.05210796	low	12.49552918	9	DTR_113886	34.6	37.74	39.27	95.68	1	1
ZJ_NB_contig_19232718_1	4209	NA	182054.2265	2.311948523	high	4.586768507	7	DTR_269708	52.7	91.89	1.69	4.02	1	1
SD_QD_contig_7685743||full_1	4208	NA	58321.23022	7.215211312	medium	5.640745652	49	DTR_632422	46.08	75.39	5.354656098	11.97190452	3	1
FJ_XM_contig_30259466_1	4207	NA	185069.1482	2.273204389	low	22.11309875	10	GCA_902990515.1	43.3	15.53	3.23	8.76	1	1
JS_YC_contig_18333607||full_1	4207	NA	137273.2791	3.064689666	low	26.96562388	23	DTR_300347	38	10.29	2.432666667	5.670666667	2	1
ZJ_NB_contig_4837633||full_1	4185	NA	50884.87379	8.22444803	medium	6.4623374	112	DTR_144454	36.1	72.06	3.87	11.42	1	1
JS_LYG_contig_15309740||full_1	4182	NA	179987.1038	2.323499802	high	4.054545455	31	DTR_201377	58	57.32	2.53	12.43	1	1
JS_LYG_contig_20376755||full_1	4179	NA	80897.60085	5.165789784	high	2.362215012	2	DTR_200455	66.64	91.24	4.457609302	12.75664186	2	1
ZJ_NB_contig_20668545||full_1	4175	NA	90314	4.622760591	low	14.69115206	1	3300035698|Ga0374944_605128	32.93	36.96	9.140427928	10.18254505	2	1
ZJ_NB_contig_21237388||full_1	4171	NA	NA	NA	NA	NA	0	NA	NA	NA	7.57	14.83	1	1
SD_DY_contig_13381513||full_1	4159	NA	461058	0.902055707	high	2.713025155	1	794706	65.73	100	2.02	9.8	1	1
JS_YC_contig_26214049_1	4150	NA	211019.3052	1.966644708	medium	9.770421783	40	DTR_615033	46.4	44.81	1.22	10.29	1	1.01
ZJ_NB_contig_5831290||full_1	4148	NA	56960.28222	7.28226729	low	19.4362889	35	736662	36.6	21.59	3.53799435	10.59480226	2	1
SD_DY_contig_6702361_1	4137	NA	461058	0.897284073	high	3.923096017	1	794706	56.85	84.67	1.86	12.39	1	1
GD_ST_contig_3870294||full_1	4134	NA	46261.70159	8.936117474	low	25.66135867	48	DTR_166288	44.9	8.26	2.585821256	11.09898551	2	1
GX_BH_contig_28663049||full_1	4105	NA	78007	5.262348251	low	27.3298539	1	DTR_714784	35.3	8.7	2.14	5.28	1	1
ZJ_NB_contig_11562510||full_1	4105	NA	53588.757	7.660188871	medium	8.284564289	267	DTR_889879	41	50.98	2.21	13.9	1	1
GD_ST_contig_26289893||full_1	4102	NA	92136.6138	4.452084607	low	19.4362889	5	DTR_714784	36.15	21.07	2.14	5.28	1	1
GD_ZH_contig_17700945||full_1	4099	NA	44292.92384	9.254299885	high	4.654041342	28	DTR_293574	44.11	93.96	4.159199627	14.7177454	4	1
ZJ_WZ_contig_6344852_1	4099	NA	206491.0504	1.985073926	low	14.69115206	34	3300017613|Ga0186781_1112279	34.6	36.59	2.29	11.94	1	1
JS_YC_contig_15146423||full_1	4092	NA	112856	3.625859502	low	13.59123362	1	DTR_208063	25.9	48.52	1.84	3.08	1	1
ZJ_NB_contig_41833_1	4088	NA	7518.325061	54.37381287	medium	8.814503308	24	DTR_130547	60.5	27.27	38.11	92.87	1	1
SD_QD_contig_24429804||full_1	4085	NA	57667.28462	7.083739119	medium	6.042488233	57	DTR_053139	44.97	70.43	2.84	10.74	1	1
ZJ_NB_contig_12833623_1	4079	NA	7473.291487	54.58103711	low	14.89482661	11	DTR_130533	47.7	22.24	38.03	92.66	1	1
SD_QD_contig_15901982||full_1	4078	NA	154198.7939	2.644638065	medium	6.640552136	154	DTR_245193	44.7	65.99	2.872419798	11.2712099	2	1
JS_YC_contig_4170459_1	4074	NA	NA	NA	NA	NA	0	NA	NA	NA	0.88	8.88	1	1
GX_BH_contig_5992771||full_1	4065	NA	41960.74401	9.687626126	low	19.62718537	39	DTR_047965	59.7	7.56	1.82	12.93	1	1
GX_BH_contig_1417029||full_1	4064	NA	45189.78389	8.993183083	high	4.82495226	4	DTR_066504	38.26	95	3.75	11.09	1	1
FJ_XM_contig_29569586||full_1	4063	NA	126282.7985	3.217381978	low	19.4362889	6	GCA_004800365.1	37.1	21.17	3.29	3.83	1	1
SD_DY_contig_2711996||full_1	4047	NA	NA	NA	NA	NA	0	NA	NA	NA	2.11	5.21	1	1
ZJ_WZ_contig_6545483_1	4046	NA	202120.213	2.00177901	low	19.4362889	21	705085	33.6	20.38	2.04	3.78	1	1
JS_LYG_contig_17228341||full_1	4044	NA	96166.53292	4.205205155	low	25.43900354	8	DTR_714784	40.7	12.82	2.11	5.2	1	1
GD_ZH_contig_14659903||full_1	4042	NA	406760	0.993706362	low	10.64388962	1	3300034166|Ga0335016_0000003	49.2	29.3	NA	NA	0	1
JS_LYG_contig_15453276||full_1	4042	NA	109139.046	3.703532464	medium	8.814503308	12	DTR_174007	60.6	24.8	2.77	11.7	1	1
FJ_XM_contig_32941028||full_1	4041	NA	54309.72474	7.440656382	medium	8.062709966	4	GCA_003368965.1	34.8	61.43	4.990031546	12.01413249	2	1
HN_SY_contig_10053444||full_1	4035	NA	234196.3361	1.722913375	medium	8.303414307	223	3300034166|Ga0335016_0000003	49.73	51.6	0.87	3.42	1	1.01
SD_QD_contig_19872460||full_1	4030	NA	54322.88467	7.418604561	medium	5.630608112	43	DTR_144454	35.5	85.79	5.74	10.4	1	1
GD_ZH_contig_14232497||full_1	4018	NA	57119.43461	7.034383353	medium	8.104101466	36	DTR_309545	44	60.6	6.08	14.31	1	1
SD_DY_contig_27624317_1	4018	NA	101464.6996	3.959997925	medium	5.345780422	4	DTR_251751	39.4	79.81	1.81	5.34	1	1
SD_DY_contig_12447096||full_1	4015	NA	38180.01839	10.51597189	low	10.64388962	21	DTR_151666	48.7	28.55	4.62	13.16	1	1
JS_LYG_contig_13258007_1	4011	NA	91050.80407	4.405232926	low	22.11309875	38	924407	46.8	14.76	1.78	2.45	1	1
HN_SY_contig_8990772||full_1	4007	NA	40435.71772	9.909555773	medium	9.770421783	525	DTR_357291	45.7	45.26	5.308506223	12.6703	3	1
JS_YC_contig_28426859_1	4003	NA	81418.73819	4.916558631	medium	5.515370705	26	DTR_004259	54.49	38.78	3.58	11.11	1	1
ZJ_NB_contig_26931656||full_1	4003	NA	44637.00679	8.967895224	medium	5.345780422	221	GCA_902983175.1	42.26	77.56	5.050120808	14.80061287	3	1
SD_QD_contig_21368415_1	3991	NA	64534.13444	6.184324056	low	22.91815918	62	DTR_273368	51.7	11.04	3.57	10.46	1	1
HN_SY_contig_14856058_1	3988	NA	129064.2757	3.089933274	medium	5.465815177	242	DTR_024193	53.3	45.81	1.99983815	8.890757225	2	1
JS_YC_contig_1813953||full_1	3981	NA	60250.38568	6.607426584	medium	5.25388435	24	503370	52.06	74.63	3.549379779	12.63589635	2	1
ZJ_NB_contig_22569463_1	3976	NA	219455.7294	1.811754932	low	18.45191178	11	DTR_629829	49.7	14.9	3.91	10.71	1	1.01
LN_DD_contig_14507871_fragment_1	3954	NA	133859.1179	2.953851827	low	11.6380162	34	3300022719|Ga0248485_1000019	44.53	28.48	1.11	4.5	1	1
HN_SY_contig_11875480||full_1	3952	1280	94293.1299	1.357468992	low	14.27765362	2	DTR_201395	26.6	60.27	0.575469388	1.461102041	2	1
GD_ZH_contig_20083726||full_1	3946	NA	53488.23174	7.377323706	medium	5.640745652	143	DTR_170624	44.4	74.88	5.607702703	11.03224662	2	1
ZJ_NB_contig_14910971||full_1	3943	NA	46480.28214	8.483167095	low	25.7423875	6	DTR_189953	37.3	14.06	5.589344262	12.80594262	2	1
SD_QD_contig_12076900_1	3930	NA	47729.10929	8.233968868	high	4.567097948	60	DTR_200523	54.2	77.41	1.08	10.47	1	1
SD_DY_contig_13995660||full_1	3929	NA	65258.52546	6.020669288	high	4.567097948	26	503370	53.13	76.71	3.504069669	12.47058624	2	1
HN_SY_contig_29977653||full_1	3927	NA	NA	NA	NA	NA	0	NA	NA	NA	3.14	9.32	1	1
HN_SY_contig_8213140_1	3918	NA	97942.41197	4.000309898	medium	5.640745652	8	DTR_275365	42.76	73.44	1.819988426	7.777314815	2	1
GD_ZH_contig_25449343||full_1	3906	NA	NA	NA	NA	NA	0	NA	NA	NA	2.64	11.43	1	1
GX_BH_contig_3517514||full_1	3904	NA	43889.54807	8.895056275	high	3.886715882	176	DTR_111537	42.88	100	5.846150639	15.35093424	3	1
JS_LYG_contig_23794891||full_1	3900	NA	39856.34452	9.785142232	high	4.82495226	512	DTR_889007	39.12	94.44	5.110108892	11.33290588	3	1
SD_QD_contig_9612019||full_1	3895	NA	35419	10.99692256	low	16.35466304	1	DTR_250132	42	19.37	4.48	12.77	1	1
GD_ZH_contig_13574295||full_1	3890	NA	NA	NA	NA	NA	0	NA	NA	NA	2.63	11.38	1	1
ZJ_NB_contig_28881067||full_1	3885	NA	112404.5073	3.456267097	high	2.0256917	4	DTR_269462	82.99	78.53	3.09	10.89	1	1
ZJ_NB_contig_5400791_1	3879	NA	NA	NA	NA	NA	0	NA	NA	NA	0.873861311	9.101716559	2	1
JS_YC_contig_2380552||full_1	3875	NA	15307.72255	25.31402033	medium	5.63301787	4	DTR_183466	43.22	78.69	5.057142857	12.28904762	2	1
LN_DD_contig_5881617_1	3875	NA	116907.0185	3.314599971	high	3.522409503	16	DTR_249721	59	91.84	1.81	11.39	1	1
ZJ_NB_contig_16610672_1	3871	NA	NA	NA	NA	NA	0	NA	NA	NA	36.09	87.94	1	1
GD_ZH_contig_25807229||full_1	3867	NA	NA	NA	NA	NA	0	NA	NA	NA	8.55	10.2	1	1
LN_DD_contig_21630354||full_1	3867	NA	NA	NA	NA	NA	0	NA	NA	NA	0.59	2.5	1	1.01
ZJ_WZ_contig_13655414||full_1	3863	NA	61967.54747	6.233908163	high	2.713025155	21	GCA_012955225.1	63.9	98.29	5.32	8.85	1	1
GD_ZH_contig_10915755_1	3851	NA	153013.8361	2.516765869	medium	7.958415487	82	3300042445|Ga0453054_0000037	39.7	58.89	2.44	9.91	1	1
GX_BH_contig_3047606_1	3850	NA	99775.3305	3.858669253	high	4.586768507	3	DTR_251751	53.75	89.13	3.08	9.28	1	1
HN_SY_contig_20077969||full_1	3847	NA	47331.67972	8.127748735	low	13.18212496	210	DTR_527340	39.95	32.52	5.407667851	11.3732787	3	1
GD_ZH_contig_18940938||full_1	3836	NA	46493.27541	8.250655532	medium	6.715262547	3	DTR_108792	37.61	65.08	6.15	10.31	1	1
JS_LYG_contig_19407540_1	3829	NA	NA	NA	NA	NA	0	NA	NA	NA	3.39	6.1	1	1
ZJ_WZ_contig_13504061||full_1	3824	NA	48760.67522	7.842385247	medium	6.242062484	33	DTR_251041	58.93	38.5	2.718139535	7.360784884	2	1
ZJ_WZ_contig_24791698_1	3815	NA	245650.9938	1.55301631	medium	6.042488233	71	GCA_903232095.1	46.95	68.26	1.642990992	2.946837276	3	1
GX_BH_contig_32679679||full_1	3790	NA	NA	NA	NA	NA	0	NA	NA	NA	1.97	4.87	1	1
ZJ_WZ_contig_18465523_1	3788	NA	45355	8.351890641	low	10.47449238	1	DTR_042788	28.5	51.97	4.96	10.58	1	1
ZJ_WZ_contig_11372278_1	3787	NA	354076.2687	1.06954358	high	4.545549193	25	GCA_902984185.1	52.52	68.66	1.504628082	3.746863289	3	1
ZJ_NB_contig_13236359||full_1	3786	NA	369145.3131	1.025612372	medium	5.886046356	2	3300027828|Ga0209692_10000045	33.05	75.19	0.564351687	2.764203671	2	1
ZJ_NB_contig_1345632_1	3784	NA	71094.49101	5.322493975	high	2.157045926	33	DTR_282828	68.92	83.57	5.72	9.94	1	1
JS_YC_contig_16048069||full_1	3771	NA	48409.70045	7.78976107	high	4.807273767	5	DTR_274229	53.37	62.53	6.225643803	10.90612515	2	1
JS_YC_contig_16958145||full_1	3769	NA	223446.8435	1.68675464	medium	7.958415487	54	GCA_003173815.1	38.48	59.62	0.19	5.13	1	1
FJ_XM_contig_7016603||full_1	3761	NA	NA	NA	NA	NA	0	NA	NA	NA	2.15	12.8	1	1.03
SD_DY_contig_24711513||full_1	3759	NA	43501.9323	8.640995472	low	15.1657312	23	DTR_274229	38.8	27.16	8.089002268	10.6839229	2	1
SD_DY_contig_6416662||full_1	3757	NA	78007	4.81623444	low	12.22453231	1	DTR_714784	26.4	56.8	2.174	5.063	2	1
HN_SY_contig_23036043||full_1	3753	NA	80513.64719	4.661321566	high	3.923096017	2	DTR_201430	54.09	85.25	4.762740661	8.907383372	3	1
ZJ_WZ_contig_14004933||full_1	3752	NA	44198.54769	8.488966711	low	10.26548673	232	GCA_002602905.1	51.4	40.36	8.47	28.42	1	1
GD_ZH_contig_19352450||full_1	3747	NA	50650.57374	7.397744435	low	10.31618577	72	DTR_224792	30.7	47.11	3.46	10.22	1	1
HN_SY_contig_33083778||full_1	3745	NA	57847.79284	6.47388572	low	25.43900354	58	GCA_015502095.1	41	16.35	2.653570672	10.98019478	3	1
ZJ_WZ_contig_24717823||full_1	3736	NA	94941.38619	3.935059461	medium	8.503567654	39	3300037308|Ga0394872_0000365	34.2	49.72	2.26	11.11	1	1
GD_ST_contig_13378012||full_1	3734	NA	42603.89993	8.764455852	high	4.443339876	39	DTR_330887	50.32	89.46	3.625278127	13.7897316	3	1
HN_SY_contig_21279883||full_1	3730	NA	53501.76521	6.971732588	low	13.97579829	66	DTR_170439	41.6	32.09	2.51	11.38	1	1
GD_ZH_contig_19024371||full_1	3727	NA	45844.02236	8.129740385	low	12.6104891	21	DTR_305266	41.54	39.45	5.907537704	12.51487733	6	1
HN_SY_contig_26261253||full_1	3720	2152	NA	NA	NA	NA	0	NA	NA	NA	0.968204082	2.464857143	2	1
HN_SY_contig_26403235_1	3707	NA	86607.20345	4.280244428	low	22.64180508	16	DTR_192020	30.5	29.13	2.36	7.64	1	1
SD_QD_contig_25316560_1	3694	NA	40425	9.137909709	low	23.38766299	1	DTR_248796	24.4	33.77	5.92	9.93	1	1
SD_DY_contig_21023823||full_1	3693	NA	42769.58005	8.634641714	medium	6.36	13	DTR_196567	40.79	84.52	4.808093067	10.60536187	5	1
JS_YC_contig_21234987||full_1	3677	NA	NA	NA	NA	NA	0	NA	NA	NA	5.37	10.31	1	1
GD_ZH_contig_10414163_1	3675	NA	111962	3.282363659	medium	5.515370705	1	729779	52.95	39.66	1.07	8.75	1	1
HN_SY_contig_3388148||1_partial	3668	NA	20536.72235	17.86068847	high	3.974392108	3	DTR_716318	71.87	50.3	88.14	100	1	1
JS_YC_contig_20963912||full_1	3666	NA	101391.3035	3.615694714	low	22.11309875	3	DTR_714784	44	14.39	1.91	4.72	1	1
HN_SY_contig_34090633||full_1	3665	NA	43211.6022	8.481518419	high	3.774964405	47	GCA_022876395.1	48.05	92.53	3.556671116	13.52763582	3	1
LN_DD_contig_6229654_1	3660	NA	126638.0013	2.890127736	low	16.07369759	2	535067	46.6	20.77	5.02	11.18	1	1
JS_LYG_contig_24932189_1	3659	NA	75956.60212	4.817224439	medium	8.729703916	16	DTR_329181	48.05	52.53	3.22	8.18	1	1
JS_LYG_contig_22996394||full_1	3654	NA	117801.6641	3.101823755	medium	5.705265903	12	DTR_169761	40.66	76.57	3.478308458	6.161791045	2	1
FJ_XM_contig_1697942||full_1	3627	NA	41384	8.764256718	medium	9.418444408	1	DTR_318789	29.4	64.73	6.1	8.88	1	1
ZJ_WZ_contig_20009667||full_1	3627	NA	NA	NA	NA	NA	0	NA	NA	NA	2.69	15.79	1	1
SD_QD_contig_20718904||full_1	3626	NA	179495.4298	2.020107144	low	15.8221247	90	GCA_000892455.1	57.4	13.98	1.273605442	5.340122449	2	1
JS_LYG_contig_11405302||full_1	3624	NA	38408.3649	9.435444622	high	2.703717612	34	DTR_269180	67.4	83.2	3.846647564	9.816217765	2	1
SD_DY_contig_25000949||full_1	3617	NA	97652.89653	3.703935191	medium	6.640552136	47	729779	42.66	65.04	1.83	8.39	1	1
JS_YC_contig_28502066||full_1	3614	NA	56856	6.356409174	low	23.05470564	1	GCA_012951545.1	31.3	25.79	5.08	12.35	1	1
ZJ_WZ_contig_10983369||full_1	3613	NA	44475.49491	8.123574583	low	10.26548673	644	DTR_144454	48.6	41.99	5.14	9.33	1	1
ZJ_WZ_contig_17029578_1	3610	NA	347474.9236	1.038923892	medium	6.00604023	10	GCA_902983795.1	50.22	63.12	1.04	3.67	1	1
HN_SY_contig_3388148||0_partial	3603	NA	NA	NA	NA	NA	0	NA	NA	NA	0.29	3.38	1	1.02
ZJ_WZ_contig_14633387||full_1	3601	NA	46023.80969	7.824211042	medium	5.515370705	470	924260	55.5	41.83	4.01	9.52	1	1
SD_DY_contig_26724321||full_1	3599	NA	361318	0.996075479	low	20.51517939	1	DTR_353254	27.4	9.92	1.87	4.63	1	1
ZJ_NB_contig_5085601||full_1	3597	NA	42110.40908	8.541831054	medium	6.784734348	3	DTR_629315	36.39	62.87	5.505833571	13.13019784	5	1
GD_ZH_contig_1505471||full_1	3585	NA	177085.1337	2.024450006	low	11.90810751	9	3300023174|Ga0214921_10000051	56.3	17.67	0.29	0.86	1	1
ZJ_WZ_contig_17064681||0_partial_1	3576	NA	103917	3.441207887	low	25.7423875	1	DTR_208066	34.6	12.95	2.38760274	6.97130137	2	1
JS_YC_contig_6028263||full_1	3566	NA	NA	NA	NA	NA	0	NA	NA	NA	2.85	8.46	1	1
GD_ZH_contig_25489722||full_1	3562	NA	55647.02216	6.4010613	low	12.49552918	30	GCA_009654135.1	33.81	41.7	5.28	10.35	1	1
SD_DY_contig_2621739||full_1	3559	NA	158224.3584	2.24933761	low	15.2023692	3	GCA_000921655.1	24.8	47.05	2.15	10.2	1	1
SD_DY_contig_26438821||full_1	3559	NA	62550.80297	5.689775081	medium	6.291683646	7	479950	40.98	69.37	3.17468989	11.29624469	2	1
SD_QD_contig_27738893_1	3544	NA	146745.666	2.415062807	low	10.73817066	27	GCA_903233215.1	29.64	53.09	1.57	1.984279835	2	1
GX_BH_contig_19630910||full_1	3533	NA	100250.795	3.524161578	low	25.7423875	2	DTR_208065	37.2	12.53	2.361506849	6.886917808	2	1
HN_SY_contig_9978111||full_1	3531	NA	48737.66069	7.244910712	medium	8.402006449	56	GCA_012937075.1	41.6	55.67	5.540290456	10.45452282	2	1
FJ_XM_contig_32992379||full_1	3527	NA	47713.70325	7.392006404	medium	6.4623374	5	DTR_226020	36.3	68.37	4.96	9.8	1	1
JS_LYG_contig_9471148_1	3521	NA	752165.7695	0.468114895	medium	5.656108597	43	GCA_000906615.1	41.7	87.58	0.28112104	0.482843217	2	1
HN_SY_contig_20629139_1	3517	NA	260895.3541	1.348050069	medium	6.042488233	5	DTR_141285	44.9	71.83	1.388794521	3.612438356	2	1
JS_LYG_contig_3395981||full_1	3489	NA	82077	4.250886363	low	12.19294328	1	3300028840|Ga0309773_1001398	38.76	35.84	2.23	8.54	1	1
SD_QD_contig_7946883_1	3488	NA	NA	NA	NA	NA	0	NA	NA	NA	1.7	8.48	1	1
HN_SY_contig_1056793||full_1	3472	NA	44563.12691	7.79119474	medium	7.606276554	257	DTR_202790	54.6	40.69	5.380638978	9.434185304	2	1
SD_QD_contig_25703768||full_1	3467	NA	NA	NA	NA	NA	0	NA	NA	NA	6.58	7.62	1	1
SD_QD_contig_23161587_1	3465	NA	87169.96037	3.974993203	low	10.54270463	4	DTR_232804	46.71	67.52	2.127685246	8.196432787	2	1
JS_YC_contig_24711395_1	3459	NA	127791	2.706763387	low	18.806942	1	DTR_411409	31.6	57.67	7.63	10.87	1	1
